189,1129069000,1129069000,종암제1동,읍면동,
190,1129070000,1129070000,종암제2동,읍면동,
191,1129070500,1129070500,종암동,읍면동,1108084
192,1129071500,1129071500,월곡제1동,읍면동,1108071
193,1129072500,1129072500,월곡제2동,읍면동,1108072
194,1129073500,1129073500,월곡제3동,읍면동,
195,1129074500,1129074500,월곡제4동,읍면동,
196,1129075000,1129075000,상월곡동,읍면동,
197,1129076000,1129076000,장위제1동,읍면동,1108076
198,1129077000,1129077000,장위제2동,읍면동,1108077
199,1129078000,1129078000,장위제3동,읍면동,1108078
200,1129079000,1129079000,석관제1동,읍면동,
201,1129080000,1129080000,석관제2동,읍면동,
202,1129081000,1129081000,석관동,읍면동,1108085
203,11305,1130500000,강북구,시군구,1109000
204,1130553100,1130553100,미아제1동,읍면동,
205,1130553200,1130553200,미아제2동,읍면동,
206,1130553300,1130553300,미아제3동,읍면동,
207,1130553400,1130553400,삼양동,읍면동,1109069
208,1130553500,1130553500,미아동,읍면동,1109070
209,1130554000,1130554000,미아제4동,읍면동,
210,1130554500,1130554500,송중동,읍면동,1109071
211,1130555000,1130555000,미아제5동,읍면동,
212,1130555500,1130555500,송천동,읍면동,1109072
213,1130556500,1130556500,미아제6.7동,읍면동,
214,1130557500,1130557500,삼각산동,읍면동,1109073
215,1130558000,1130558000,미아제8동,읍면동,
216,1130558100,1130558100,미아제9동,읍면동,
217,1130559000,1130559000,번제1동,읍면동,
218,1130559500,1130559500,번1동,읍면동,1109060
219,1130560000,1130560000,번제2동,읍면동,
220,1130560300,1130560300,번2동,읍면동,1109061
221,1130560600,1130560600,번제3동,읍면동,
222,1130560800,1130560800,번3동,읍면동,1109062
223,1130561000,1130561000,수유제1동,읍면동,
224,1130561500,1130561500,수유1동,읍면동,1109063
225,1130562000,1130562000,수유제2동,읍면동,
226,1130562500,1130562500,수유2동,읍면동,1109064
227,1130563000,1130563000,수유제3동,읍면동,
228,1130563500,1130563500,수유3동,읍면동,1109065
229,1130564000,1130564000,수유제4동,읍면동,
230,1130564500,1130564500,우이동,읍면동,1109074
231,1130565000,1130565000,수유제5동,읍면동,
232,1130565100,1130565100,수유제6동,읍면동,
233,1130566000,1130566000,인수동,읍면동,1109075
234,11320,1132000000,도봉구,시군구,1110000
235,1132051100,1132051100,창제1동,읍면동,1110059
236,1132051200,1132051200,창제2동,읍면동,1110060
237,1132051300,1132051300,창제3동,읍면동,1110061
238,1132051400,1132051400,창제4동,읍면동,1110062
239,1132051500,1132051500,창제5동,읍면동,1110063
240,1132052100,1132052100,도봉제1동,읍면동,1110064
241,1132052200,1132052200,도봉제2동,읍면동,1110065
242,1132066000,1132066000,쌍문제1동,읍면동,1110051
243,1132067000,1132067000,쌍문제2동,읍면동,1110052
244,1132068000,1132068000,쌍문제3동,읍면동,1110053
245,1132068100,1132068100,쌍문제4동,읍면동,1110054
246,1132069000,1132069000,방학제1동,읍면동,1110055
247,1132070000,1132070000,방학제2동,읍면동,1110056
248,1132071000,1132071000,방학제3동,읍면동,1110057
249,1132072000,1132072000,방학제4동,읍면동,
250,11350,1135000000,노원구,시군구,1111000
251,1135056000,1135056000,월계1동,읍면동,1111051
252,1135057000,1135057000,월계2동,읍면동,1111052
253,1135058000,1135058000,월계3동,읍면동,1111053
254,1135058100,1135058100,월계4동,읍면동,
255,1135059000,1135059000,공릉제1동,읍면동,
256,1135059500,1135059500,공릉1동,읍면동,1111079
257,1135060000,1135060000,공릉2동,읍면동,1111056
258,1135060100,1135060100,공릉제3동,읍면동,
259,1135060500,1135060500,공릉1.3동,읍면동,
260,1135061100,1135061100,하계1동,읍면동,1111058
261,1135061200,1135061200,하계2동,읍면동,1111059
262,1135061900,1135061900,중계본동,읍면동,1111060
263,1135062100,1135062100,중계1동,읍면동,1111061
264,1135062200,1135062200,중계2동,읍면동,
265,1135062300,1135062300,중계3동,읍면동,
266,1135062400,1135062400,중계4동,읍면동,1111064
267,1135062500,1135062500,중계2.3동,읍면동,1111078
268,1135063000,1135063000,상계1동,읍면동,1111065
269,1135064000,1135064000,상계2동,읍면동,1111066
270,1135065000,1135065000,상계제3동,읍면동,
271,1135066000,1135066000,상계제4동,읍면동,
272,1135066500,1135066500,상계3.4동,읍면동,1111076
273,1135067000,1135067000,상계5동,읍면동,1111069
274,1135068000,1135068000,상계제6동,읍면동,
275,1135069000,1135069000,상계제7동,읍면동,
276,1135069500,1135069500,상계6.7동,읍면동,1111077
277,1135070000,1135070000,상계8동,읍면동,1111072
278,1135071000,1135071000,상계9동,읍면동,1111073
279,1135072000,1135072000,상계10동,읍면동,1111074
280,11380,1138000000,은평구,시군구,1112000
281,1138051000,1138051000,녹번동,읍면동,1112051
282,1138052000,1138052000,불광제1동,읍면동,1112052
283,1138053000,1138053000,불광제2동,읍면동,1112072
284,1138054000,1138054000,불광제3동,읍면동,
285,1138055100,1138055100,갈현제1동,읍면동,1112055
286,1138055200,1138055200,갈현제2동,읍면동,1112056
287,1138056000,1138056000,구산동,읍면동,1112057
288,1138057000,1138057000,대조동,읍면동,1112058
289,1138058000,1138058000,응암제1동,읍면동,1112059
290,1138059000,1138059000,응암제2동,읍면동,1112060
291,1138060000,1138060000,응암제3동,읍면동,1112073
292,1138061000,1138061000,역촌제1동,읍면동,
293,1138062000,1138062000,역촌제2동,읍면동,
294,1138062500,1138062500,역촌동,읍면동,1112074
295,1138063100,1138063100,신사제1동,읍면동,1112065
296,1138063200,1138063200,신사제2동,읍면동,1112066
297,1138064000,1138064000,증산동,읍면동,1112067
298,1138065000,1138065000,수색동,읍면동,1112068
299,1138066000,1138066000,진관내동,읍면동,
300,1138067000,1138067000,진관외동,읍면동,
301,1138068000,1138068000,응암제4동,읍면동,
302,1138069000,1138069000,진관동,읍면동,1112071
303,11410,1141000000,서대문구,시군구,1113000
304,1141051000,1141051000,충정로동,읍면동,
305,1141052000,1141052000,천연동,읍면동,1113052
306,1141054000,1141054000,북아현제1동,읍면동,
307,1141055000,1141055000,북아현제2동,읍면동,
308,1141055500,1141055500,북아현동,읍면동,1113074
309,1141056000,1141056000,북아현제3동,읍면동,
310,1141056500,1141056500,충현동,읍면동,1113073
311,1141057000,1141057000,대신동,읍면동,
312,1141058000,1141058000,창천동,읍면동,
313,1141058500,1141058500,신촌동,읍면동,1113075
314,1141059000,1141059000,연희제1동,읍면동,
315,1141060000,1141060000,연희제2동,읍면동,
316,1141061000,1141061000,연희제3동,읍면동,
317,1141061500,1141061500,연희동,읍면동,1113076
318,1141062000,1141062000,홍제제1동,읍면동,1113062
319,1141063000,1141063000,홍제제2동,읍면동,
320,1141064000,1141064000,홍제제3동,읍면동,1113064
321,1141065000,1141065000,홍제제4동,읍면동,
322,1141065500,1141065500,홍제제2동,읍면동,1113065
323,1141066000,1141066000,홍은제1동,읍면동,1113066
324,1141067000,1141067000,홍은제2동,읍면동,
325,1141068000,1141068000,홍은제3동,읍면동,
326,1141068500,1141068500,홍은제2동,읍면동,1113068
327,1141069000,1141069000,남가좌제1동,읍면동,1113069
328,1141070000,1141070000,남가좌제2동,읍면동,1113070
329,1141071000,1141071000,북가좌제1동,읍면동,1113071
330,1141072000,1141072000,북가좌제2동,읍면동,1113072
331,11440,1144000000,마포구,시군구,1114000
332,1144051000,1144051000,아현제1동,읍면동,
333,1144052000,1144052000,아현제2동,읍면동,
334,1144053000,1144053000,아현제3동,읍면동,
