11130690,남가좌1동,1141069000
11130700,남가좌2동,1141070000
11130710,북가좌1동,1141071000
11130720,북가좌2동,1141072000
11130730,충현동,1141056500
11130740,북아현동,1141055500
11130750,신촌동,1141058500
11130760,연희동,1141061500
11140590,용강동,1144059000
11140600,대흥동,1144060000
11140610,염리동,1144061000
11140630,신수동,1144063000
11140660,서교동,1144066000
11140680,합정동,1144068000
11140690,망원1동,1144069000
11140700,망원2동,1144070000
11140710,연남동,1144071000
11140720,성산1동,1144072000
11140730,성산2동,1144073000
11140740,상암동,1144074000
11140750,도화동,1144058500
11140760,서강동,1144065500
11140770,공덕동,1144056500
11140780,아현동,1144055500
11150510,목1동,1147051000
11150520,목2동,1147052000
11150530,목3동,1147053000
11150540,목4동,1147054000
11150570,신월1동,1147056000
11150580,신월2동,1147057000
11150590,신월3동,1147058000
11150600,신월4동,1147059000
11150610,신월5동,1147060000
11150620,신월6동,1147061000
11150630,신월7동,1147061100
11150640,신정1동,1147062000
11150650,신정2동,1147063000
11150660,신정3동,1147064000
11150690,신정6동,1147067000
11150700,신정7동,1147068000
11150710,목5동,1147055000
11150720,신정4동,1147065000
11160510,염창동,1150051000
11160520,등촌1동,1150052000
11160530,등촌2동,1150053000
11160540,등촌3동,1150053500
11160550,화곡본동,1150059000
11160570,화곡2동,1150055000
11160580,화곡3동,1150056000
11160590,화곡4동,1150057000
11160610,화곡6동,1150059100
11160630,화곡8동,1150059300
11160640,가양1동,1150060300
11160650,가양2동,1150060400
11160660,가양3동,1150060500
11160670,발산1동,1150061100
11160690,공항동,1150062000
11160700,방화1동,1150063000
11160710,방화2동,1150064000
11160720,방화3동,1150064100
11160730,화곡1동,1150054000
11160740,우장산동,1150061500
11170510,신도림동,1153051000
11170520,구로1동,1153052000
11170540,구로3동,1153054000
11170550,구로4동,1153055000
11170560,구로5동,1153056000
11170610,고척1동,1153072000
11170620,고척2동,1153073000
11170640,개봉2동,1153075000
11170650,개봉3동,1153076000
11170670,오류1동,1153077000
11170690,수궁동,1153079000
11170700,가리봉동,1153059500
11170710,구로2동,1153053000
11170720,개봉1동,1153074000
11170730,오류2동,1153078000
11170740,항동,1153080000
11180510,가산동,1154551000
11180520,독산1동,1154561000
11180530,독산2동,1154562000
11180540,독산3동,1154563000
11180550,독산4동,1154564000
11180570,시흥1동,1154567000
11180580,시흥2동,1154568000
11180590,시흥3동,1154569000
11180600,시흥4동,1154570000
11180610,시흥5동,1154571000
11190540,여의동,1156054000
11190550,당산1동,1156055000
11190560,당산2동,1156056000
11190610,양평1동,1156061000
11190620,양평2동,1156062000
11190630,신길1동,1156063000
11190650,신길3동,1156065000
11190660,신길4동,1156066000
11190670,신길5동,1156067000
11190680,신길6동,1156068000
11190690,신길7동,1156069000
11190700,대림1동,1156070000
11190710,대림2동,1156071000
11190720,대림3동,1156072000
11190730,영등포본동,1156051500
11190740,영등포동,1156053500
11190750,도림동,1156058500
11190760,문래동,1156060500
11200520,노량진2동,1159052000
11200530,상도1동,1159053000
11200540,상도2동,1159054000
11200550,상도3동,1159055000
11200560,상도4동,1159056000
11200630,사당1동,1159062000
11200650,사당3동,1159064000
11200660,사당4동,1159065000
11200670,사당5동,1159065100
11200680,대방동,1159066000
11200690,신대방1동,1159067000
11200700,신대방2동,1159068000
11200710,흑석동,1159060500
11200720,노량진1동,1159051000
11200730,사당2동,1159063000
11210520,보라매동,1162052500
11210540,청림동,1162054500
11210570,행운동,1162057500
11210580,낙성대동,1162058500
11210610,중앙동,1162061500
11210620,인헌동,1162062500
11210630,남현동,1162063000
11210640,서원동,1162064500
11210650,신원동,1162065500
11210660,서림동,1162066500
11210680,신사동,1162068500
11210690,신림동,1162069500
11210710,난향동,1162071500
11210720,조원동,1162072500
11210730,대학동,1162073500
11210780,은천동,1162060500
11210790,성현동,1162056500
11210800,청룡동,1162059500
11210810,난곡동,1162077500
11210820,삼성동,1162074500
11210830,미성동,1162076500
11220510,서초1동,1165051000
11220520,서초2동,1165052000
11220530,서초3동,1165053000
11220540,서초4동,1165053100
11220550,잠원동,1165054000
11220560,반포본동,1165055000
11220570,반포1동,1165056000
11220580,반포2동,1165057000
11220590,반포3동,1165058000
11220600,반포4동,1165058100
11220610,방배본동,1165059000
11220620,방배1동,1165060000
11220630,방배2동,1165061000
11220640,방배3동,1165062000
11220650,방배4동,1165062100
11220660,양재1동,1165065100
11220670,양재2동,1165065200
11220680,내곡동,1165066000
11230510,신사동,1168051000
11230520,논현1동,1168052100
11230530,논현2동,1168053100
11230580,삼성1동,1168058000
11230590,삼성2동,1168059000
11230600,대치1동,1168060000
11230630,대치4동,1168063000
11230640,역삼1동,1168064000
11230650,역삼2동,1168065000
11230660,도곡1동,1168065500
11230670,도곡2동,1168065600
11230680,개포1동,1168066000
11230710,개포4동,1168069000
11230720,일원본동,1168072000
11230730,일원1동,1168073000
11230740,일원2동
11230750,수서동,1168075000
11230760,세곡동,1168070000
11230770,압구정동,1168054500
11230780,청담동,1168056500
11230790,대치2동,1168061000
11230800,개포2동,1168067000
11240510,풍납1동,1171051000
11240520,풍납2동,1171052000
11240530,거여1동,1171053100
11240540,거여2동,1171053200
11240550,마천1동,1171054000
11240560,마천2동,1171055000
11240570,방이1동,1171056100
11240580,방이2동,1171056200
11240590,오륜동,1171056600
11240600,오금동,1171057000
11240610,송파1동,1171058000
11240620,송파2동,1171059000
11240630,석촌동,1171060000
11240640,삼전동,1171061000
11240650,가락본동,1171062000
11240660,가락1동,1171063100
11240670,가락2동,1171063200
11240680,문정1동,1171064100
11240690,문정2동,1171064200
11240710,잠실본동,1171065000
11240750,잠실4동,1171069000
11240770,잠실6동,1171071000
11240780,잠실7동,1171072000
11240790,잠실2동,1171067000
11240800,잠실3동,1171068000
11240810,장지동,1171064600
11240820,위례동,1171064700
11250530,명일1동,1174053000
11250540,명일2동,1174054000
11250550,고덕1동,1174055000
11250560,고덕2동,1174056000
11250580,암사2동,1174058000
11250590,암사3동,1174059000
11250610,천호1동,1174060000
11250630,천호3동,1174062000
11250650,성내1동,1174064000
11250660,성내2동,1174065000
11250670,성내3동,1174066000
11250700,둔촌1동,1174069000
11250710,둔촌2동,1174070000
11250720,암사1동,1174057000
11250730,천호2동,1174061000
11250740,길동,1174068500
11250750,강일동,1174051500
11250760,상일1동,1174052500
11250770,상일2동,1174052600
21010510,중앙동,2611051000
21010520,동광동,2611052000
21010530,대청동,2611053000
21010540,보수동,2611054500
21010560,부평동,2611056000
21010570,광복동,2611057000
21010580,남포동,2611058000
21010590,영주1동,2611059000
21010600,영주2동,2611060000
21020510,동대신1동,2614051000
21020520,동대신2동,2614052000
21020530,동대신3동,2614053000
21020540,서대신1동,2614054000
21020560,서대신3동,2614056000
21020570,서대신4동,2614057000
21020590,부민동,2614059000
21020610,아미동,2614061500
21020630,초장동,2614063000
21020640,충무동,2614064000
21020650,남부민1동,2614065000
21020680,암남동,2614068000
21020690,남부민2동,2614066000
21030510,초량1동,2617051000
21030520,초량2동,2617052000
21030530,초량3동,2617053000
21030550,초량6동,2617055000
21030560,수정1동,2617056000
21030570,수정2동,2617057000
21030590,수정4동,2617059000
21030600,수정5동,2617060000
21030660,범일2동,2617066000
21030680,범일5동,2617068000
21030700,좌천동,2617064500
21030710,범일1동,2617065000
21040530,남항동,2620053000
21040540,영선1동,2620054000
21040550,영선2동,2620055000
21040590,봉래1동,2620059000
21040630,청학1동,2620063000
21040640,청학2동,2620064000
21040650,동삼1동,2620065000
21040660,동삼2동,2620066000
21040670,동삼3동,2620067000
21040680,신선동,2620058500
21040690,봉래2동,2620060500
21050520,부전2동,2623052000
21050540,연지동,2623054000
21050550,초읍동,2623055000
21050560,양정1동,2623056000
21050570,양정2동,2623057000
21050610,전포2동,2623061000
21050640,부암1동,2623064000
21050660,부암3동,2623066000
21050680,당감2동,2623068000
21050700,당감4동,2623070000
21050720,가야2동,2623072000
21050740,개금1동,2623074000
21050750,개금2동,2623075000
21050760,개금3동,2623076000
21050770,범천1동,2623077000
21050800,당감1동,2623067000
21050810,가야1동,2623071000
21050820,부전1동,2623051000
21050830,전포1동,2623060000
21050840,범천2동,2623078000
21060510,수민동,2626051000
21060520,복산동,2626052000
21060550,온천1동,2626055000
21060560,온천2동,2626056000
21060570,온천3동,2626057000
21060580,사직1동,2626058000
21060590,사직2동,2626059000
21060600,사직3동,2626060000
21060610,안락1동,2626074000
21060620,안락2동,2626075000
21060630,명장1동,2626076100
21060640,명장2동,2626076200
21060650,명륜동,2626054500
21070530,대연3동,2629053000
21070540,대연4동,2629054000
21070550,대연5동,2629055000
21070560,대연6동,2629056000
21070570,용호1동,2629057000
21070580,용호2동,2629058000
21070590,용호3동,2629059000
21070600,용호4동,2629060000
21070610,용당동,2629061000
21070620,감만1동,2629062000
21070630,감만2동,2629063000
21070660,문현1동,2629068000
21070670,문현2동,2629069000
21070680,문현3동,2629070000
21070690,문현4동,2629071000
21070700,대연1동,2629051000
21070710,우암동,2629064500
21080510,구포1동,2632051000
21080520,구포2동,2632052000
21080530,구포3동,2632052100
21080540,금곡동,2632053000
21080550,화명1동,2632054100
21080560,덕천1동,2632055000
21080570,덕천2동,2632056000
21080580,덕천3동,2632056100
21080590,만덕1동,2632057100
21080600,만덕2동,2632057200
21080610,만덕3동,2632057300
21080620,화명2동,2632054200
21080630,화명3동,2632054300
21090530,중1동,2635053000
21090540,중2동,2635054000
21090560,송정동,2635056000
21090580,반여2동,2635058000
21090590,반여3동,2635059000
21090620,반송2동,2635062000
21090640,재송1동,2635065000
21090650,재송2동,2635066000
21090660,좌1동,2635055100
21090670,좌2동,2635055200
21090680,좌3동,2635055300
21090690,좌4동,2635055400
21090700,반여1동,2635057000
21090710,반여4동,2635059500
21090720,반송1동,2635061000
21090730,우1동,2635051000
21090740,우2동,2635052000
21090750,우3동,2635052500
21100510,괴정1동,2638051000
21100520,괴정2동,2638052000
21100530,괴정3동,2638053000
21100540,괴정4동,2638054000
21100550,당리동,2638055000
21100560,하단1동,2638056100
21100570,하단2동,2638056200
21100580,신평1동,2638057100
21100590,신평2동,2638057200
21100600,장림1동,2638058000
21100610,장림2동,2638059000
21100620,다대1동,2638060100
21100630,다대2동,2638060200
21100640,구평동,2638061000
21100650,감천1동,2638062000
21100660,감천2동,2638063000
21110510,서1동,2641051000
21110520,서2동,2641052000
21110570,부곡1동,2641057000
21110580,부곡2동,2641058000
21110590,부곡3동,2641059000
21110600,부곡4동,2641059100
21110610,장전1동,2641060000
21110640,선두구동,2641063500
21110670,청룡노포동,2641066500
21110680,남산동,2641067000
21110690,구서1동,2641068000
21110700,구서2동,2641069000
21110710,금성동,2641070000
21110720,서3동,2641053000
21110730,금사회동동,2641055500
21110740,장전2동,2641061000
21120510,대저1동,2644051000
21120520,대저2동,2644052000
21120530,강동동,2644053000
21120550,가락동,2644055000
21120560,녹산동,2644056000
21120580,가덕도동,2644058000
21120590,명지1동,2644053500
21120600,명지2동,2644054500
21130510,거제1동,2647061000
21130520,거제2동,2647062000
21130530,거제3동,2647063000
21130540,거제4동,2647064000
21130550,연산1동,2647065000
21130560,연산2동,2647066000
21130570,연산3동,2647067000
21130580,연산4동,2647068000
21130590,연산5동,2647069000
21130600,연산6동,2647070000
21130620,연산8동,2647072000
21130630,연산9동,2647073000
21140510,남천1동,2650066000
21140520,남천2동,2650067000
21140530,수영동,2650073000
21140540,망미1동,2650074000
21140550,망미2동,2650075000
21140560,광안1동,2650076000
21140570,광안2동,2650077000
21140580,광안3동,2650078000
21140590,광안4동,2650079000
21140600,민락동,2650080000
21150510,삼락동,2653058000
21150520,모라1동,2653059100
21150540,모라3동,2653059300
21150550,덕포1동,2653060000
21150560,덕포2동,2653061000
21150570,괘법동,2653062000
21150600,주례1동,2653065000
21150610,주례2동,2653066000
21150620,주례3동,2653066100
21150630,학장동,2653067000
21150640,엄궁동,2653068000
21150650,감전동,2653064500
21510110,기장읍,2671025000
21510120,장안읍,2671025300
21510130,정관읍,2671025600
21510111,일광읍,2671025900
21510330,철마면,2671033000
22010540,삼덕동,2711054500
22010560,성내1동,2711056500
22010590,성내2동,2711057500
22010610,성내3동,2711058500
22010620,대신동,2711059500
22010640,남산1동,2711064000
22010650,남산2동,2711065000
22010660,남산3동,2711066000
22010670,남산4동,2711067000
22010680,대봉1동,2711068000
22010690,대봉2동,2711069000
22010700,동인동,2711051700
22020510,신암1동,2714051000
22020520,신암2동,2714052000
22020530,신암3동,2714053000
22020540,신암4동,2714054000
22020550,신암5동,2714054100
22020560,신천1·2동,2714055500
22020580,신천3동,2714057000
22020590,신천4동,2714058000
22020600,효목1동,2714059000
22020610,효목2동,2714060000
22020620,도평동,2714061500
22020630,불로·봉무동,2714062000
22020650,지저동,2714064000
22020660,동촌동,2714065500
22020680,방촌동,2714067000
22020690,해안동,2714068500
22020710,공산동,2714076000
22020730,안심1동,2714072000
22020740,안심2동,2714073000
22020760,안심3동,2714074200
22020770,안심4동,2714074700
22020780,혁신동,2714075500
22030510,내당1동,2717051000
22030520,내당2·3동,2717052500
22030530,내당4동,2717054000
22030540,비산1동,2717055000
22030550,비산2·3동,2717056500
22030560,비산4동,2717058000
22030570,비산5동,2717059000
22030580,비산6동,2717060000
22030590,비산7동,2717061000
22030600,평리1동,2717062000
22030610,평리2동,2717063000
22030620,평리3동,2717064000
22030630,평리4동,2717065000
22030640,평리5동,2717066000
22030650,평리6동,2717066100
22030660,상중이동,2717067500
22030680,원대동,2717069500
22040510,이천동,2720051500
22040530,봉덕1동,2720053000
22040540,봉덕2동,2720054000
22040550,봉덕3동,2720055000
22040560,대명1동,2720056000
22040570,대명2동,2720057100
22040580,대명3동,2720058600
22040590,대명4동,2720059000
22040600,대명5동,2720060000
22040610,대명6동,2720061000
22040640,대명9동,2720064000
22040650,대명10동,2720065000
22040660,대명11동,2720066000
22050510,고성동,2723051000
22050520,칠성동,2723052600
22050550,침산1동,2723055000
22050560,침산2동,2723056000
22050570,침산3동,2723057000
22050610,산격1동,2723061000
22050620,산격2동,2723062000
22050630,산격3동,2723063000
22050640,산격4동,2723063100
22050650,복현1동,2723067100
22050660,복현2동,2723067200
22050700,검단동,2723068000
22050710,무태조야동,2723069500
22050740,태전2동,2723073500
22050750,관문동,2723071500
22050760,읍내동,2723077000
22050770,관음동,2723075000
22050780,태전1동,2723072500
22050790,구암동,2723074500
22050810,노원동,2723079000
22050820,동천동,2723078000
22050830,국우동,2723080000
22050840,대현동,2723064500
22060510,범어1동,2726051000
22060520,범어2동,2726052000
22060530,범어3동,2726053000
22060540,범어4동,2726054000
22060550,만촌1동,2726055000
22060560,만촌2동,2726056000
22060570,만촌3동,2726056100
22060580,수성1가동,2726057000
22060590,수성2·3가동,2726058000
22060600,수성4가동,2726059000
22060610,황금1동,2726060100
22060620,황금2동,2726060200
22060630,중동,2726061000
22060640,상동,2726062000
22060650,파동,2726063000
22060660,두산동,2726064000
22060670,지산1동,2726065100
